CustomerID,Recency,Frequency,Monetary,Tenure,AOV,Cluster
15045,152,2,735.66,106,367.83,2
15046,9,15,5194.82,330,346.3213333333333,3
15047,270,1,343.62,1,343.62,0
15048,65,4,384.05,304,96.0125,2
15049,274,1,121.17000000000002,1,121.17000000000002,1
15050,25,3,1782.09,47,594.03,2
15051,23,3,1391.61,128,463.86999999999995,2
15052,319,1,215.78,1,215.78,1
15053,5,3,697.79,278,232.59666666666666,2
15054,12,2,302.1,29,151.05,2
15057,275,2,1489.5,41,744.75,0
15058,25,11,2124.9900000000002,287,193.18090909090913,3
15059,41,9,1337.72,294,148.63555555555556,2
15060,8,4,301.84,1,75.46,1
15061,4,48,54534.14,369,1136.1279166666666,3
15062,71,4,987.86,289,246.965,2
15063,213,1,370.79999999999995,1,370.79999999999995,0
15065,38,4,3158.13,254,789.5325,3
15066,53,1,893.59,1,893.59,0
15067,78,3,1744.76,205,581.5866666666667,2
15068,46,2,553.36,211,276.68,2
15069,179,1,1109.53,1,1109.53,0
15070,373,1,106.2,1,106.2,1
15071,94,2,982.07,183,491.035,2
15073,10,3,1043.41,178,347.80333333333334,2
15074,105,1,748.87,1,748.87,0
15075,78,1,773.03,1,773.03,0
15076,173,1,880.85,1,880.85,0
15078,7,32,9743.11,362,304.4721875,3
15079,213,4,895.61,154,223.9025,2
15081,22,5,504.8,346,100.96000000000001,2
15083,257,1,88.2,1,88.2,1
15087,282,1,306.94,1,306.94,0
15088,21,2,1160.07,46,580.035,2
15089,10,6,2420.84,119,403.47333333333336,3
15090,308,1,381.32,1,381.32,0
15091,68,1,480.71,1,480.71,0
15092,215,2,457.81,69,228.905,2
15093,18,6,4597.02,354,766.1700000000001,3
15095,104,4,1370.6,100,342.65,2
15096,43,1,219.39000000000001,1,219.39000000000001,1
15097,4,1,248.08,1,248.08,0
15098,182,3,39916.5,1,13305.5,0
15099,84,1,410.48,1,410.48,0
15100,334,3,876.0,41,292.0,2
15101,9,2,317.53,351,158.765,2
15103,31,2,703.36,56,351.68,2
15104,197,2,1027.44,86,513.72,2
15105,18,7,2298.93,117,328.4185714285714,3
15106,18,5,1422.52,252,284.504,2
15107,311,6,319.5,62,53.25,1
15108,142,3,1159.25,86,386.4166666666667,2
15109,246,1,484.95,1,484.95,0
15110,24,4,996.1,295,249.025,2
15111,29,3,1567.48,344,522.4933333333333,2
15113,10,3,3608.94,45,1202.98,3
15114,30,10,2760.56,272,276.056,3
15115,18,1,340.11,1,340.11,0
15116,18,4,1352.75,188,338.1875,2
15117,15,5,1551.78,201,310.356,3
15118,134,1,244.8,1,244.8,1
15119,246,1,266.4,1,266.4,0
15120,134,1,358.82,1,358.82,0
15121,50,2,457.72,239,228.86,2
15122,114,3,1633.78,184,544.5933333333334,2
15123,7,2,2199.31,199,1099.655,3
15124,23,2,184.19,170,92.095,2
15125,25,15,11528.48,246,768.5653333333333,3
15127,66,1,406.53,1,406.53,0
15128,60,4,1471.0,160,367.75,2
15129,50,11,3447.4,242,313.40000000000003,3
15130,170,1,330.11,1,330.11,0
15132,18,5,977.9300000000001,245,195.586,2
15133,128,3,982.42,175,327.4733333333333,2
15134,15,8,1387.99,226,173.49875,3
15135,239,1,139.05,1,139.05,1
15136,3,4,1286.7,94,321.675,3
15139,240,2,178.96,97,89.48,1
15140,52,7,2354.25,212,336.32142857142856,3
15142,46,1,498.74,1,498.74,0
15143,226,1,259.45,1,259.45,0
15144,8,17,6580.44,305,387.0847058823529,3
15145,4,4,1194.73,245,298.6825,3
15146,165,2,1327.16,127,663.58,2
15147,240,1,623.5,1,623.5,0
15148,11,1,301.29,1,301.29,0
15149,134,1,520.8000000000001,1,520.8000000000001,0
15150,17,10,5314.47,252,531.447,3
15152,10,13,4745.69,178,365.0530769230769,3
15153,31,1,329.25,1,329.25,0
15154,75,1,296.42,1,296.42,0
15156,1,3,961.49,33,320.49666666666667,3
15157,4,3,1936.07,355,645.3566666666667,3
15158,45,1,401.40000000000003,1,401.40000000000003,0
15159,2,30,18641.010000000002,360,621.3670000000001,3
15160,357,1,158.16,1,158.16,1
15163,18,2,304.47,174,152.235,2
15164,69,3,843.05,271,281.01666666666665,2
15165,373,1,487.75,1,487.75,0
15167,321,1,163.0,1,163.0,1
15168,26,1,106.56,1,106.56,1
15171,331,1,1289.5,1,1289.5,0
15172,9,5,1624.05,228,324.81,3
15174,323,1,135.75,1,135.75,1
15175,72,1,224.14,1,224.14,1
15178,260,1,40.5,1,40.5,1
15179,18,5,2206.95,301,441.39,3
15180,367,1,87.5,1,87.5,1
15181,66,3,689.4799999999999,204,229.82666666666663,2
15182,154,2,622.85,115,311.425,2
15184,29,2,406.76,162,203.38,2
15185,70,1,310.62,1,310.62,0
15186,14,2,411.41,155,205.705,2
15187,2,15,4762.18,211,317.4786666666667,3
15189,1,41,16225.39,332,395.74121951219513,3
15192,120,3,1044.32,246,348.1066666666666,2
15193,61,1,499.32,1,499.32,0
15194,3,15,7616.53,366,507.76866666666666,3
15195,3,1,3861.0,1,3861.0,0
15197,11,3,1079.6100000000001,348,359.87000000000006,2
15198,92,2,193.64,32,96.82,1
15199,59,4,1268.7,250,317.175,2
15201,87,5,1236.54,161,247.308,2
15203,26,6,1827.8,286,304.6333333333333,3
15204,357,1,316.58,1,316.58,0
15205,85,2,653.24,43,326.62,2
15206,10,4,420.29999999999995,266,105.07499999999999,2
15208,1,5,870.12,353,174.024,3
15210,225,1,331.18,1,331.18,0
15211,60,2,894.4100000000001,305,447.20500000000004,2
15212,241,1,101.8,1,101.8,1
15213,319,2,328.35,12,164.175,1
15214,2,8,1661.44,242,207.68,3
15215,47,3,734.94,50,244.98000000000002,2
15216,88,1,96.6,1,96.6,1
15218,11,11,5756.89,309,523.3536363636364,3
15219,176,1,305.75,1,305.75,0
15220,52,6,1778.96,230,296.49333333333334,2
15221,366,1,403.25,1,403.25,0
15222,319,1,585.0,1,585.0,0
15223,226,2,755.75,24,377.875,0
15224,358,2,322.08,5,161.04,1
15225,234,1,409.40000000000003,1,409.40000000000003,0
15226,311,1,154.41,1,154.41,1
15227,37,5,1219.4,281,243.88000000000002,2
15228,66,4,3386.71,229,846.6775,3
15230,239,2,429.6,2,214.8,0
15232,113,2,612.06,28,306.03,2
15234,277,1,197.0,1,197.0,1
15235,218,12,2247.51,156,187.29250000000002,2
15236,299,1,321.05,1,321.05,0
15237,2,4,1412.32,226,353.08,3
15238,29,3,1071.99,155,357.33,2
15239,10,2,780.59,69,390.295,2
15240,45,5,1706.57,268,341.31399999999996,2
15241,67,8,1756.44,217,219.555,2
15243,74,1,316.68,1,316.68,0
15244,65,2,631.57,183,315.785,2
15245,134,3,2515.84,128,838.6133333333333,2
15246,238,2,514.15,121,257.075,2
15247,122,1,356.0,1,356.0,0
15249,32,13,6688.46,225,514.496923076923,3
15251,9,11,10484.99,233,953.180909090909,3
15252,36,2,740.78,147,370.39,2
15253,16,5,918.1999999999999,154,183.64,2
15254,127,1,300.36,1,300.36,0
15255,67,1,890.85,1,890.85,0
15256,149,1,98.45,1,98.45,1
15257,283,1,317.15,1,317.15,0
15258,169,2,623.16,49,311.58,2
15260,100,7,1810.77,273,258.68142857142857,2
15261,135,1,254.82,1,254.82,0
15262,324,1,178.95000000000002,1,178.95000000000002,1
15263,107,1,156.51,1,156.51,1
15264,64,1,393.74,1,393.74,0
15265,151,2,1506.1200000000001,85,753.0600000000001,2
15266,338,1,119.3,1,119.3,1
15267,22,5,1717.36,161,343.472,2
15269,24,1,408.8,1,408.8,0
15270,16,7,2379.49,295,339.9271428571428,3
15271,7,15,2507.07,359,167.138,3
15272,57,2,721.94,29,360.97,2
15274,4,2,716.57,15,358.285,2
15275,38,1,615.14,1,615.14,0
15276,66,1,135.31,1,135.31,1
15277,47,1,255.89999999999998,1,255.89999999999998,0
15279,355,1,290.51,1,290.51,0
15280,172,1,113.12,1,113.12,1
15281,59,9,2332.15,275,259.1277777777778,3
15286,50,1,240.55,1,240.55,1
15287,22,2,486.69,49,243.345,2
15288,43,5,2306.52,323,461.304,3
15289,29,3,939.78,221,313.26,2
15290,5,18,7943.22,355,441.29,3
15291,26,14,4623.3,349,330.2357142857143,3
15292,201,1,180.94,1,180.94,1
15296,51,6,3672.86,276,612.1433333333333,3
15297,10,3,641.94,54,213.98000000000002,2
15298,2,12,4799.9,365,399.9916666666666,3
15299,67,6,3907.01,305,651.1683333333334,3
15300,64,1,496.44,1,496.44,0
15301,51,12,5070.35,318,422.5291666666667,3
15303,290,1,574.02,1,574.02,0
15304,61,8,694.4000000000001,308,86.80000000000001,2
15306,64,3,1174.35,84,391.45,2
15307,96,1,205.3,1,205.3,1
15308,274,1,310.47,1,310.47,0
15311,1,91,60767.9,374,667.7791208791209,3
15312,75,4,924.85,280,231.2125,2
15313,110,1,52.0,1,52.0,1
15314,199,1,327.97,1,327.97,0
15315,64,2,570.5,52,285.25,2
15316,327,1,165.0,1,165.0,1
15318,4,1,312.62,1,312.62,0
15319,284,1,204.5,1,204.5,1
15320,44,1,267.13,1,267.13,0
15321,71,3,2748.31,221,916.1033333333334,2
15322,86,1,679.68,1,679.68,0
15325,104,1,162.29,1,162.29,1
15326,334,1,311.71,1,311.71,0
15327,53,1,208.75,1,208.75,1
15329,39,3,1049.7,133,349.90000000000003,2
15330,32,2,714.96,29,357.48,2
15332,366,4,1661.06,4,415.265,0
15333,208,1,1028.56,1,1028.56,0
15334,157,3,348.72,17,116.24000000000001,1
15335,54,1,173.97,1,173.97,1
15339,66,2,574.07,252,287.035,2
15341,81,1,2020.52,1,2020.52,0
15342,130,1,406.09,1,406.09,0
15343,87,1,364.5,1,364.5,0
15344,1,3,563.94,74,187.98000000000002,2
15345,46,1,393.54,1,393.54,0
15346,333,1,252.42000000000002,1,252.42000000000002,1
15347,366,1,201.60000000000002,1,201.60000000000002,1
15348,72,1,158.04,1,158.04,1
15349,158,2,473.81,30,236.905,2
15350,373,1,115.65,1,115.65,1
15351,12,7,1960.1100000000001,358,280.0157142857143,3
15353,255,2,777.02,114,388.51,2
15355,29,2,277.05,24,138.525,2
15356,31,10,2766.5,337,276.65,3
15358,5,22,8347.2,361,379.41818181818184,3
15360,40,1,427.93,1,427.93,0
15361,362,1,418.92,1,418.92,0
15363,373,1,326.0,1,326.0,0
15364,96,2,913.19,159,456.595,2
15365,26,7,2314.32,290,330.6171428571429,3
15366,75,2,602.51,283,301.255,2
15367,57,4,1877.59,219,469.3975,2
15368,21,1,446.94000000000005,1,446.94000000000005,0
15370,41,7,2386.05,292,340.86428571428576,3
15372,137,1,2007.3999999999999,1,2007.3999999999999,0
15373,8,12,2415.91,364,201.32583333333332,3
15374,129,1,168.0,1,168.0,1
15376,40,3,1233.3600000000001,183,411.12000000000006,2
15379,169,7,3703.29,190,529.0414285714286,3
15380,9,5,1690.2600000000002,357,338.052,3
15381,214,2,596.85,55,298.425,2
15382,15,6,5955.71,281,992.6183333333333,3
15384,170,2,642.41,190,321.205,2
15385,40,1,316.88,1,316.88,0
15386,186,1,394.14,1,394.14,0
15388,270,1,140.54,1,140.54,1
15389,172,1,500.0,1,500.0,0
15392,5,4,1535.53,356,383.8825,3
15393,16,2,231.86,265,115.93,2
15394,10,4,2183.54,349,545.885,3
15395,326,1,107.45,1,107.45,1
15396,113,1,288.18,1,288.18,0
15397,290,1,94.0,1,94.0,1
15398,16,2,1345.53,63,672.765,2
15399,1,3,815.77,78,271.92333333333335,2
15400,92,5,716.2,187,143.24,2
15402,149,2,626.35,48,313.175,2
15405,189,1,349.1,1,349.1,0
15406,31,2,510.71000000000004,270,255.35500000000002,2
15407,34,4,1056.44,272,264.11,2
15408,264,1,267.18,1,267.18,0
15410,84,8,3450.84,178,431.355,3
15411,26,4,1358.88,157,339.72,2
15412,171,1,190.53,1,190.53,1
15414,10,3,774.9000000000001,233,258.3,2
15415,313,1,572.8100000000001,1,572.8100000000001,0
15416,65,4,3984.32,219,996.08,3
15417,85,1,508.8,1,508.8,0
15419,25,1,135.86,1,135.86,1
15421,59,4,950.36,252,237.59,2
15422,323,2,97.7,1,48.85,1
15423,38,1,43.5,1,43.5,1
15424,254,2,383.34,1,191.67,1
15426,19,5,1447.39,351,289.478,2
15427,33,3,1483.14,14,494.38000000000005,2
15428,15,1,93.78,1,93.78,1
15429,27,2,397.35,49,198.675,2
15432,23,1,171.19,1,171.19,1
15433,214,2,533.3,54,266.65,2
15434,8,5,1041.48,192,208.296,2
15435,22,1,149.29,1,149.29,1
15436,12,3,1122.53,222,374.1766666666667,2
15437,262,1,200.16,1,200.16,1
15438,131,1,156.57999999999998,1,156.57999999999998,1
15440,55,3,383.68,155,127.89333333333333,2
15442,249,1,594.0,1,594.0,0
15443,2,7,3236.91,319,462.4157142857143,3
15444,9,2,1418.26,32,709.13,2
15445,264,1,113.5,1,113.5,1
15447,331,1,155.17,1,155.17,1
15448,313,1,494.64,1,494.64,0
15449,26,3,974.52,236,324.84,2
15450,30,1,429.84,1,429.84,0
15452,30,3,538.73,235,179.57666666666668,2
15453,2,7,1388.37,186,198.3385714285714,3
15454,362,1,179.1,1,179.1,1
15456,283,3,447.22,76,149.07333333333335,2
15457,262,1,237.07,1,237.07,1
15458,25,1,161.64,1,161.64,1
15460,354,1,216.76,1,216.76,1
15462,94,3,234.6,93,78.2,2
15463,29,1,126.14,1,126.14,1
15464,338,1,1048.85,1,1048.85,0
15465,20,18,7354.62,350,408.59,3
15466,85,1,334.53,1,334.53,0
15467,9,3,524.88,143,174.96,2
15468,51,2,467.51,1,233.755,0
15469,50,2,538.55,70,269.275,2
15471,2,1,469.48,1,469.48,0
15472,113,1,371.56,1,371.56,0
15473,14,7,1771.2,47,253.02857142857144,3
15475,77,1,454.10999999999996,1,454.10999999999996,0
15478,40,2,1441.42,17,720.71,0
15480,116,1,905.5,1,905.5,0
15482,16,11,11014.96,344,1001.3599999999999,3
15483,161,4,233.81,106,58.4525,1
15484,1,4,3594.31,78,898.5775,3
15485,30,3,2575.0,344,858.3333333333334,3
15488,93,1,91.32000000000001,1,91.32000000000001,1
15489,23,3,1134.28,189,378.0933333333333,2
15491,95,6,3100.09,141,516.6816666666667,3
15492,28,2,659.4599999999999,47,329.72999999999996,2
15493,33,5,2001.8,239,400.36,2
15494,21,2,1299.23,100,649.615,2
15497,18,2,1262.2,303,631.1,2
15498,3,27,13316.4,365,493.2,3
15500,8,4,1131.56,74,282.89,2
15502,16,10,6923.98,354,692.3979999999999,3
15503,363,1,147.09,1,147.09,1
15504,81,1,52.83,1,52.83,1
15505,53,5,3610.96,103,722.192,3
15506,23,3,979.26,117,326.42,2
15507,172,1,492.36,1,492.36,0
15508,189,6,1000.27,47,166.71166666666667,2
15510,331,1,250.0,1,250.0,1
15511,12,5,909.23,74,181.846,2
15512,156,2,121.0,204,60.5,1
15513,33,19,14758.220000000001,341,776.7484210526317,3
15514,12,11,4139.46,353,376.31454545454545,3
15516,45,3,62.43,2,20.81,1
15517,233,1,267.03,1,267.03,0
15518,64,8,1942.45,269,242.80625,2
15520,2,1,343.5,1,343.5,0
15521,40,8,3000.2,215,375.025,3
15522,33,2,398.84,55,199.42,2
15523,84,1,412.01000000000005,1,412.01000000000005,0
15524,25,1,440.0,1,440.0,0
15525,2,3,823.42,372,274.4733333333333,2
15526,33,2,148.44,1,74.22,1
15527,19,8,2429.78,336,303.7225,3
15528,254,1,229.33,1,229.33,1
15529,23,11,3992.68,344,362.97090909090906,3
15530,22,4,1502.35,226,375.5875,2
15531,8,2,2007.44,23,1003.72,3
15532,25,4,1571.03,333,392.7575,2
15533,19,3,807.57,70,269.19,2
15535,173,4,536.4,155,134.1,2
15537,163,1,110.92,1,110.92,1
15539,7,1,538.46,1,538.46,0
15540,11,1,213.3,1,213.3,1
15541,114,1,85.13000000000001,1,85.13000000000001,1
15543,288,1,127.86,1,127.86,1
15544,9,9,3546.71,364,394.0788888888889,3
15545,54,2,292.71999999999997,317,146.35999999999999,2
15547,7,14,4954.84,355,353.9171428571429,3
15549,77,3,1689.51,240,563.17,2
15550,4,4,575.63,298,143.9075,2
15551,37,1,436.06,1,436.06,0
15552,217,1,90.12,1,90.12,1
15553,60,1,437.23,1,437.23,0
15554,278,1,217.2,1,217.2,1
15555,12,16,4802.18,358,300.13625,3
15556,24,1,279.77,1,279.77,0
15557,29,1,473.65000000000003,1,473.65000000000003,0
15561,12,4,800.59,204,200.1475,2
15562,352,1,134.55,1,134.55,1
15563,22,3,1361.44,337,453.81333333333333,2
15565,50,2,173.16,21,86.58,1
15567,19,1,186.01,1,186.01,1
15568,3,3,758.29,71,252.76333333333332,2
15569,104,5,1375.71,229,275.142,2
15570,7,12,4165.52,363,347.1266666666667,3
15571,12,4,650.4300000000001,67,162.60750000000002,2
15572,5,7,2552.86,274,364.69428571428574,3
15573,32,2,599.5,54,299.75,2
15574,178,4,702.25,195,175.5625,2
15576,38,1,940.6700000000001,1,940.6700000000001,0
15577,151,3,258.88,155,86.29333333333334,2
15578,162,1,127.1,1,127.1,1
15579,69,2,348.6,246,174.3,2
15581,156,10,721.63,210,72.163,2
15582,25,3,682.9100000000001,196,227.63666666666668,2
15584,24,4,725.11,139,181.2775,2
15585,177,1,455.3,1,455.3,0
15587,50,4,913.6800000000001,302,228.42000000000002,2
15589,256,3,478.53000000000003,55,159.51000000000002,2
15592,47,1,388.58,1,388.58,0
15593,71,1,199.8,1,199.8,1
15594,16,5,1771.78,219,354.356,3
15596,101,5,1406.59,265,281.318,2
15597,35,1,324.57,1,324.57,0
15598,53,1,240.68,1,240.68,1
15599,27,2,761.74,178,380.87,2
15601,11,14,6776.56,362,484.04,3
15602,8,9,1297.8700000000001,360,144.20777777777778,3
15603,79,1,48.480000000000004,1,48.480000000000004,1
15604,52,1,216.39,1,216.39,1
15605,36,5,1198.23,338,239.64600000000002,2
15606,61,9,2920.16,264,324.4622222222222,3
15607,337,1,104.76,1,104.76,1
15608,28,4,1093.68,93,273.42,2
15609,184,1,298.48,1,298.48,0
15610,52,1,112.46000000000001,1,112.46000000000001,1
15611,10,11,1570.45,326,142.76818181818183,3
15612,36,2,195.15,26,97.575,1
15615,10,23,10399.74,349,452.1626086956522,3
15618,33,4,776.851,104,194.21275,2
15619,11,1,336.40000000000003,1,336.40000000000003,0
15620,57,3,1553.18,302,517.7266666666667,2
15621,4,4,1293.03,18,323.2575,3
15622,43,9,3709.56,240,412.17333333333335,3
15623,141,1,301.03,1,301.03,0
15624,117,4,588.13,140,147.0325,2
15625,104,4,1534.26,132,383.565,2
15626,75,2,675.8,255,337.9,2
15628,5,9,2870.2400000000002,363,318.91555555555556,3
15630,45,2,1186.35,160,593.175,2
15632,16,8,3285.31,260,410.66375,3
15634,17,1,243.55,1,243.55,0
15636,90,2,724.76,193,362.38,2
15637,53,1,223.36,1,223.36,1
15639,134,1,425.32,1,425.32,0
15640,4,15,12515.66,368,834.3773333333334,3
15641,105,4,1887.2,254,471.8,2
15643,192,3,664.0,91,221.33333333333334,2
15644,166,4,813.0,95,203.25,2
15645,19,1,611.59,1,611.59,0
15646,158,3,447.64000000000004,215,149.21333333333334,2
15648,204,2,657.35,63,328.675,2
15649,336,2,816.0,32,408.0,0
15651,37,3,646.3,224,215.4333333333333,2
15652,91,1,337.74,1,337.74,0
15653,93,2,877.4399999999999,24,438.71999999999997,2
15654,9,2,922.53,17,461.265,2
15655,243,1,560.67,1,560.67,0
15656,45,4,748.5,239,187.125,2
15657,23,1,30.0,1,30.0,1
15658,190,5,1024.1000000000001,183,204.82000000000002,2
15659,44,1,306.45,1,306.45,0
15660,25,9,1600.86,341,177.87333333333333,3
15661,317,2,309.8,22,154.9,1
15663,106,1,138.14,1,138.14,1
15664,51,1,386.43,1,386.43,0
15665,168,2,2242.01,75,1121.005,0
15667,40,1,301.32,1,301.32,0
15668,218,1,76.32000000000001,1,76.32000000000001,1
15669,40,4,684.34,224,171.085,2
15670,297,1,173.05,1,173.05,1
15671,19,7,2657.13,253,379.59000000000003,3
15673,88,4,2881.02,239,720.255,2
15674,73,4,2111.89,182,527.9725,2
15675,81,3,323.69,199,107.89666666666666,2
15676,19,3,3435.76,266,1145.2533333333333,3
15677,49,1,657.23,1,657.23,0
15678,53,1,352.7,1,352.7,0
15679,24,4,781.28,159,195.32,2
15680,9,3,1333.68,357,444.56,2
15681,25,5,1426.16,256,285.232,2
15683,117,1,193.75,1,193.75,1
15687,9,9,2993.1,322,332.56666666666666,3
15689,120,2,254.1,242,127.05,2
15690,4,2,239.76,97,119.88,2
15691,252,1,136.8,1,136.8,1
15692,28,1,191.04,1,191.04,1
15694,1,13,6464.4,373,497.2615384615384,3
15695,267,2,409.98,1,204.99,1
15696,33,8,2736.46,294,342.0575,3
15699,18,1,309.65,1,309.65,0
15700,172,2,696.68,2,348.34,0
15701,2,4,1542.14,109,385.535,3
15703,265,1,211.5,1,211.5,1
15704,140,4,2293.62,76,573.405,2
15705,201,1,143.1,1,143.1,1
15706,64,4,1060.56,53,265.14,2
15707,35,4,945.58,52,236.395,2
15708,41,7,3364.2400000000002,329,480.6057142857143,3
15709,284,1,133.25,1,133.25,1
15712,9,5,1072.3600000000001,279,214.47200000000004,2
15713,143,2,356.7,223,178.35,2
15714,12,2,330.88,67,165.44,2
15716,146,4,1118.81,224,279.7025,2
15717,234,1,150.3,1,150.3,1
15719,33,13,5043.96,305,387.99692307692305,3
15720,24,1,598.73,1,598.73,0
15721,12,1,507.08,1,507.08,0
15722,36,5,2222.56,255,444.512,3
15723,365,1,203.1,1,203.1,1
15724,201,2,218.25,84,109.125,1
15725,15,1,415.25,1,415.25,0
15727,17,7,5178.96,343,739.8514285714285,3
15729,213,1,85.0,1,85.0,1
15730,66,3,1120.88,141,373.6266666666667,2
15732,212,2,294.12,160,147.06,2
15733,283,1,162.3,1,162.3,1
15734,115,2,1339.45,86,669.725,2
15737,15,8,1205.1200000000001,229,150.64000000000001,2
15738,19,16,4812.42,354,300.77625,3
15739,66,1,449.12,1,449.12,0
15740,49,1,154.88,1,154.88,1
15743,16,4,784.46,169,196.115,2
15744,78,1,34.8,1,34.8,1
15745,19,4,1094.59,218,273.6475,2
15746,134,1,196.88,1,196.88,1
15747,13,3,974.04,161,324.68,2
15748,40,1,149.31,1,149.31,1
15749,235,3,44534.3,98,14844.766666666668,3
15750,3,8,2465.48,365,308.185,3
15752,40,7,2637.38,334,376.7685714285714,3
15753,305,1,79.2,1,79.2,1
15754,51,3,458.57,196,152.85666666666665,2
15755,10,6,2364.25,285,394.0416666666667,3
15756,61,4,532.96,188,133.24,2
15757,66,2,714.42,153,357.21,2
15758,25,1,205.25,1,205.25,1
15759,218,3,253.04,140,84.34666666666666,2
15762,65,2,583.75,13,291.875,2
15763,32,2,1086.92,46,543.46,2
15764,88,6,3279.97,189,546.6616666666666,3
15766,64,1,315.06,1,315.06,0
15768,116,3,621.8299999999999,111,207.27666666666664,2
15769,7,26,56252.72,364,2163.566153846154,3
15773,6,1,635.6800000000001,1,635.6800000000001,0
15774,69,1,270.8,1,270.8,0
15775,245,1,104.9,1,104.9,1
15776,133,1,241.62,1,241.62,1
15777,241,4,1047.11,121,261.7775,2
15780,184,3,475.28000000000003,175,158.42666666666668,2
15781,25,3,345.46,281,115.15333333333332,2
15782,10,3,2614.7400000000002,80,871.58,3
15783,11,1,246.3,1,246.3,0
15785,33,5,2328.9700000000003,263,465.79400000000004,3
15786,46,3,4932.2,69,1644.0666666666666,3
15787,26,3,948.05,36,316.01666666666665,2
15789,358,1,351.3,1,351.3,0
15790,10,1,220.85,1,220.85,1
15791,44,2,1612.69,161,806.345,2
15793,15,3,965.61,254,321.87,2
15795,150,1,610.01,1,610.01,0
15796,1,8,2710.56,302,338.82,3
15797,113,3,2192.4,192,730.8000000000001,2
15799,76,3,884.14,259,294.7133333333333,2
15800,107,2,699.08,140,349.54,2
15801,46,3,1063.95,64,354.65000000000003,2
15803,51,1,415.82000000000005,1,415.82000000000005,0
15804,1,13,4206.39,199,323.5684615384616,3
15805,23,17,5528.4800000000005,342,325.204705882353,3
15806,46,3,784.58,231,261.5266666666667,2
15807,50,3,903.9,27,301.3,2
15808,306,4,3734.9700000000003,64,933.7425000000001,2
15809,36,5,515.77,267,103.154,2
15810,79,4,1391.98,219,347.995,2
15811,22,6,2218.62,344,369.77,3
15812,107,5,1801.14,211,360.228,2
15813,208,2,1303.9099999999999,32,651.9549999999999,0
15814,17,4,1945.33,34,486.3325,3
15815,64,5,2100.6,197,420.12,2
15819,49,4,1905.45,228,476.3625,2
15820,320,1,206.98,1,206.98,1
15821,44,2,570.96,18,285.48,2
15822,3,2,885.47,357,442.735,2
15823,372,1,15.0,1,15.0,1
15825,172,1,532.94,1,532.94,0
15826,56,3,1654.31,155,551.4366666666666,2
15827,73,14,1836.0900000000001,300,131.14928571428572,3
15829,99,2,636.14,42,318.07,2
15830,38,1,576.0,1,576.0,0
15831,58,3,801.76,266,267.25333333333333,2
15832,254,1,836.79,1,836.79,0
15834,70,4,2231.25,207,557.8125,2
15835,44,4,954.09,287,238.5225,2
15836,50,1,137.37,1,137.37,1
15837,65,1,391.98,1,391.98,0
15838,11,19,33643.08,357,1770.6884210526316,3
15839,33,3,1048.49,115,349.49666666666667,2
15840,59,2,355.56,114,177.78,2
15841,73,4,1224.06,267,306.015,2
15843,304,1,118.95000000000002,1,118.95000000000002,1
15844,46,1,130.73999999999998,1,130.73999999999998,1
15845,18,8,3711.77,320,463.97125,3
15847,38,2,389.27,250,194.635,2
15850,19,2,238.85,149,119.425,2
15852,187,2,160.71,11,80.355,1
15853,52,1,110.8,1,110.8,1
15854,4,12,2974.65,358,247.88750000000002,3
15855,137,5,712.24,127,142.448,2
15856,4,27,16386.31,362,606.9003703703704,3
15857,19,1,297.0,1,297.0,0
15858,16,5,1438.85,352,287.77,2
15860,41,8,977.21,328,122.15125,2
15861,12,8,3165.36,255,395.67,3
15862,8,4,832.88,366,208.22,2
15863,26,2,68.84,168,34.42,1
15864,22,6,1936.3200000000002,294,322.72,3
15865,41,3,895.13,174,298.37666666666667,2
15866,101,1,230.53,1,230.53,1
15867,5,15,3806.1,364,253.73999999999998,3
15869,277,2,149.64,1,74.82,1
15870,33,1,354.09000000000003,1,354.09000000000003,0
15872,15,2,360.93,1,180.465,1
15874,64,7,4405.88,221,629.4114285714286,3
15877,2,2,493.28,17,246.64,2
15880,369,1,343.28000000000003,1,343.28000000000003,0
15881,312,5,501.39000000000004,53,100.278,2
15882,199,4,514.08,170,128.52,2
15883,2,2,396.48,32,198.24,2
15885,93,1,349.35,1,349.35,0
15886,60,1,181.09,1,181.09,1
15888,81,1,162.64,1,162.64,1
15889,157,2,427.57,213,213.785,2
15891,227,1,521.97,1,521.97,0
15894,253,2,262.9,116,131.45,2
15895,150,1,179.17,1,179.17,1
15897,194,2,222.05,1,111.025,1
15898,1,5,1388.88,368,277.776,3
15899,369,1,56.25,1,56.25,1
15900,24,1,351.11,1,351.11,0
15901,17,3,361.9,139,120.63333333333333,2
15903,10,7,5126.76,286,732.3942857142857,3
15904,8,1,164.68,1,164.68,1
15906,20,7,1567.69,236,223.9557142857143,3
15907,4,3,966.6,207,322.2,2
15909,174,1,191.94,1,191.94,1
15910,1,8,1232.18,316,154.0225,3
15912,178,2,264.62,55,132.31,1
15916,16,8,1528.09,351,191.01125,3
15917,248,1,123.1,1,123.1,1
15918,191,2,334.23,81,167.115,2
15919,20,2,639.89,350,319.945,2
15920,154,3,163.55,1,54.51666666666667,1
15921,173,1,336.03000000000003,1,336.03000000000003,0
15922,373,1,369.5,1,369.5,0
15923,373,1,127.08,1,127.08,1
15925,194,1,207.15,1,207.15,1
15930,67,1,426.63,1,426.63,0
15932,4,8,2495.87,286,311.98375,3
15933,21,3,1107.46,66,369.15333333333336,2
